Record ID,Policy Number,Driver ID,Vehicle ID,Vehicle Model Year,Location ID,Premium
6404,1015546,18546,48,2005,484,251
6406,1015555,18555,5,2005,56,275
6407,1015605,18605,57,2005,14,395
6411,1015788,18788,64,2005,317,360
6430,1016347,19347,46,2005,106,319
6439,1016735,19735,79,2005,15,338
6453,1017139,20139,7,2005,129,280
6460,1017409,20409,55,2005,562,308
6464,1017596,20596,60,2005,221,369
6478,1018155,21155,41,2005,210,320
6481,1018488,21488,24,2005,338,317
6495,1018993,21993,30,2005,290,329
6499,1019110,22110,67,2005,41,409
6507,1019358,22358,43,2005,345,356
6510,1019507,22507,84,2005,343,367
6517,1019821,22821,66,2005,10,344
6522,1020041,23041,38,2005,6,296
6527,1020245,23245,75,2005,488,315
6528,1020279,23279,49,2005,400,211
6538,1020524,23524,15,2005,323,325
6539,1020554,23554,47,2005,51,329
6546,1020889,23889,71,2005,496,272
6550,1021029,24029,81,2005,574,218
6553,1021258,24258,79,2005,414,318
6557,1021475,24475,77,2005,488,385
6560,1021700,24700,70,2005,507,257
6563,1021777,24777,20,2005,245,264
6582,1022457,25457,72,2005,325,305
6605,1023362,26362,49,2005,575,323
6607,1023474,26474,16,2005,201,258
6608,1023491,26491,21,2005,86,233
6621,1023912,26912,36,2005,244,312
6627,1024185,27185,53,2005,369,226
6632,1024460,27460,74,2005,168,410
6642,1024860,27860,82,2005,548,305
6649,1025344,28344,68,2005,578,261
6664,1026073,29073,24,2005,169,238
6670,1026513,29513,59,2005,487,305
6673,1026809,29809,52,2005,163,248
6683,1027328,30328,75,2005,146,293
6687,1027642,30642,76,2005,36,418
6694,1028049,31049,22,2005,424,203
6695,1028087,31087,39,2005,178,269
6698,1028127,31127,69,2005,576,439
6719,1029185,32185,76,2005,209,240
6737,1029727,32727,11,2005,418,216
6738,1029734,32734,32,2005,267,276
6740,1029862,32862,66,2005,491,289
6742,1029973,32973,16,2005,53,332
6751,1012519,15519,34,2005,155,363
6755,1017537,20537,63,2005,210,230
6768,1000234,3234,40,2005,345,357
6779,1002573,5573,74,2005,482,240
6788,1004905,7905,75,2005,301,384
6789,1004991,7991,61,2005,119,269
6792,1005412,8412,86,2005,408,314
6812,1007907,10907,31,2005,64,184
6827,1010624,13624,10,2005,131,335
6828,1010730,13730,41,2005,149,212
6845,1013451,16451,50,2005,543,274
6851,1014519,17519,52,2005,120,260
6861,1015924,18924,53,2005,105,311
6865,1016687,19687,10,2005,309,203
6867,1017603,20603,42,2005,73,354
6893,1021677,24677,46,2005,47,330
6903,1023487,26487,11,2005,127,262
6923,1027540,30540,58,2005,131,337
6930,1028661,31661,72,2005,46,293
6947,1000319,3319,66,2005,307,331
6965,1001025,4025,20,2005,364,201
6972,1001667,4667,25,2005,97,306
6979,1001895,4895,48,2005,439,321
6982,1002074,5074,38,2005,268,240
6992,1002446,5446,6,2005,249,320
7013,1003306,6306,16,2005,90,371
7016,1003388,6388,41,2005,179,258
7020,1003624,6624,72,2005,276,346
7038,1004116,7116,34,2005,311,282
7055,1004965,7965,34,2005,344,295
7084,1006507,9507,78,2005,482,316
7089,1006579,9579,50,2005,339,270
7102,1007014,10014,15,2005,133,327
7104,1007059,10059,52,2005,445,341
7106,1007082,10082,82,2005,582,294
7114,1007488,10488,81,2005,370,375
7115,1007495,10495,40,2005,43,275
7121,1008014,11014,32,2005,42,314
7123,1008029,11029,26,2005,356,308
7134,1008657,11657,56,2005,89,262
7140,1008810,11810,75,2005,239,262
7146,1009033,12033,72,2005,2,248
7148,1009132,12132,44,2005,111,252
7163,1009859,12859,81,2005,237,231
7175,1010211,13211,63,2005,411,314
7180,1010381,13381,80,2005,514,255
7189,1010546,13546,22,2005,358,286
7216,1011858,14858,76,2005,558,293
7231,1012798,15798,29,2005,344,362
7235,1013143,16143,50,2005,525,244
7236,1013161,16161,34,2005,420,416
7249,1013715,16715,50,2005,35,260
7250,1013786,16786,67,2005,211,278
7253,1013843,16843,83,2005,335,305
7254,1013865,16865,84,2005,69,259
7257,1014016,17016,59,2005,582,213
7271,1014721,17721,44,2005,405,300
7272,1014746,17746,72,2005,523,344
7293,1015641,18641,87,2005,361,321
7306,1016348,19348,71,2005,150,281
7309,1016380,19380,65,2005,595,205
7311,1016548,19548,81,2005,306,373
7329,1017454,20454,70,2005,398,267
7335,1017723,20723,57,2005,306,227
7341,1018018,21018,49,2005,410,154
7364,1019442,22442,18,2005,182,357
7377,1020239,23239,38,2005,331,227
7398,1021416,24416,20,2005,434,366
7414,1022095,25095,55,2005,590,425
7417,1022380,25380,84,2005,376,282
7419,1022590,25590,39,2005,180,304
7420,1022658,25658,77,2005,148,341
7431,1023215,26215,9,2005,204,260
7442,1023397,26397,57,2005,258,318
7443,1023477,26477,18,2005,231,244
7457,1024045,27045,78,2005,21,259
7471,1024778,27778,67,2005,573,202
7474,1024847,27847,72,2005,347,251
7475,1024848,27848,58,2005,591,368
7476,1024892,27892,84,2005,55,427
7477,1024937,27937,6,2005,318,265
7485,1025099,28099,12,2005,243,235
7486,1025144,28144,14,2005,119,323
7490,1025314,28314,19,2005,33,245
7519,1026495,29495,56,2005,513,361
7539,1027467,30467,15,2005,387,213
7554,1028128,31128,68,2005,194,473
7564,1028643,31643,80,2005,35,362
7570,1028891,31891,29,2005,219,398
7571,1028903,31903,78,2005,218,260
7581,1029226,32226,80,2005,296,331
7587,1029671,32671,67,2005,92,228
7592,1029854,32854,67,2005,506,336
7605,1008865,11865,74,2005,174,236
7614,1020675,23675,10,2005,161,217
7623,1000494,3494,81,2005,595,279
7627,1001078,4078,31,2005,180,342
7628,1002056,5056,75,2005,115,323
7633,1003246,6246,51,2005,272,260
7635,1003353,6353,46,2005,98,279
7642,1004043,7043,32,2005,87,503
7697,1013183,16183,78,2005,563,337
7700,1013746,16746,87,2005,1,434
7716,1015685,18685,69,2005,465,290
7741,1018738,21738,70,2005,35,438
7742,1019003,22003,79,2005,281,286
7762,1022261,25261,5,2005,58,333
7768,1023364,26364,1,2005,318,264
7774,1024802,27802,45,2005,47,354
7797,1029301,32301,62,2005,315,289
7804,1000335,3335,34,2005,35,293
7810,1000968,3968,62,2005,557,369
7815,1001293,4293,12,2005,307,348
7825,1002174,5174,5,2005,115,303
7830,1002533,5533,82,2005,472,314
7858,1004136,7136,31,2005,58,242
7859,1004302,7302,64,2005,165,254
7865,1004562,7562,18,2005,18,343
7866,1004616,7616,75,2005,81,378
7889,1005414,8414,61,2005,454,346
7927,1006975,9975,70,2005,80,354
7938,1007460,10460,33,2005,331,333
7950,1007939,10939,44,2005,86,299
7963,1008651,11651,45,2005,236,382
7968,1008951,11951,17,2005,258,207
7970,1008986,11986,74,2005,567,245
7991,1009856,12856,54,2005,493,431
7992,1009975,12975,60,2005,86,352
8002,1010724,13724,84,2005,400,268
8008,1010969,13969,17,2005,103,244
8012,1011146,14146,22,2005,238,279
8017,1011481,14481,65,2005,240,340
8032,1012233,15233,84,2005,95,376
8048,1013191,16191,37,2005,56,286
8053,1013546,16546,74,2005,300,308
8072,1014389,17389,26,2005,361,354
8093,1015278,18278,36,2005,8,279
8094,1015324,18324,33,2005,189,366
8110,1016191,19191,69,2005,430,261
8122,1016963,19963,84,2005,328,372
8138,1017728,20728,70,2005,180,348
8139,1017745,20745,74,2005,286,265
8143,1017921,20921,80,2005,394,329
8144,1017922,20922,7,2005,26,427
8169,1019189,22189,32,2005,347,354
8173,1019377,22377,10,2005,15,275
8186,1020110,23110,23,2005,428,218
8197,1020508,23508,55,2005,312,234
8200,1020637,23637,55,2005,226,306
8201,1020717,23717,73,2005,454,332
8208,1021015,24015,22,2005,169,199
8230,1021989,24989,61,2005,74,221
8236,1022458,25458,75,2005,223,363
8237,1022475,25475,79,2005,2,280
8248,1023079,26079,76,2005,32,331
8254,1023266,26266,20,2005,319,261
8260,1023714,26714,65,2005,420,355
8263,1023801,26801,81,2005,8,229
8277,1024596,27596,81,2005,419,305
8285,1025088,28088,80,2005,593,375
8294,1025417,28417,19,2005,147,327
8299,1025646,28646,80,2005,474,287
8313,1026271,29271,67,2005,64,308
8316,1026426,29426,79,2005,495,324
8319,1026504,29504,70,2005,428,241
8321,1026645,29645,40,2005,274,236
8340,1027287,30287,83,2005,198,281
8363,1028319,31319,38,2005,275,198
8365,1028378,31378,30,2005,4,336
8370,1028875,31875,52,2005,552,279
8372,1028944,31944,61,2005,170,283
8380,1029518,32518,86,2005,6,372
8385,1029686,32686,57,2005,484,249
8404,1013098,16098,23,2005,163,212
8411,1019392,22392,78,2005,509,229
8418,1028328,31328,26,2005,201,280
8429,1001464,4464,72,2005,50,287
8452,1005622,8622,65,2005,571,280
8456,1006704,9704,35,2005,300,231
8461,1008332,11332,59,2005,503,265
8469,1009725,12725,30,2005,255,261
8471,1009908,12908,36,2005,78,344
8503,1014985,17985,18,2005,102,352
8519,1017399,20399,44,2005,47,289
8524,1018040,21040,45,2005,81,337
8526,1018270,21270,13,2005,245,261
8529,1018486,21486,42,2005,357,215
8534,1018988,21988,12,2005,64,340
8544,1020269,23269,61,2005,73,234
8549,1020990,23990,52,2005,344,291
8552,1021349,24349,42,2005,284,333
8571,1025041,28041,79,2005,94,329
8582,1027151,30151,78,2005,408,244
8611,1000613,3613,55,2005,2,303
8618,1001041,4041,83,2005,348,279
8640,1002241,5241,1,2005,265,209
8648,1002522,5522,77,2005,43,201
8655,1002626,5626,54,2005,493,405
8656,1002658,5658,64,2005,515,339
8659,1002809,5809,27,2005,279,233
8666,1002993,5993,52,2005,53,298
8669,1003093,6093,23,2005,174,378
8676,1003520,6520,75,2005,32,262
8689,1004119,7119,60,2005,442,261
8694,1004274,7274,22,2005,431,308
8703,1004728,7728,79,2005,58,303
8715,1005297,8297,42,2005,65,220
8725,1005682,8682,65,2005,114,329
8729,1005811,8811,78,2005,479,263
8730,1005831,8831,20,2005,250,229
8734,1006143,9143,66,2005,487,311
8748,1006664,9664,71,2005,233,361
8750,1006962,9962,49,2005,546,245
8752,1007037,10037,85,2005,112,278
8756,1007211,10211,36,2005,295,366
8766,1007535,10535,47,2005,315,324
8781,1008335,11335,62,2005,212,355
8793,1009059,12059,83,2005,49,327
8802,1009386,12386,61,2005,115,389
8807,1009640,12640,67,2005,162,339
8809,1009693,12693,68,2005,385,341
8815,1010125,13125,80,2005,91,322
8836,1011072,14072,75,2005,526,353
8838,1011115,14115,68,2005,326,307
8840,1011143,14143,65,2005,352,284
8841,1011175,14175,71,2005,49,304
8844,1011298,14298,79,2005,3,322
8845,1011306,14306,86,2005,35,321
8849,1011457,14457,56,2005,530,380
8850,1011523,14523,58,2005,197,290
8859,1011876,14876,62,2005,274,328
8879,1012728,15728,68,2005,458,292
8885,1012943,15943,69,2005,528,258
8886,1012988,15988,56,2005,597,195
8889,1013044,16044,65,2005,446,315
8892,1013145,16145,61,2005,5,293
8894,1013282,16282,43,2005,272,244
8897,1013479,16479,87,2005,226,334
8906,1013797,16797,49,2005,142,269
8907,1013844,16844,46,2005,160,296
8912,1013965,16965,52,2005,589,352
8917,1014152,17152,48,2005,292,245
8936,1014671,17671,85,2005,151,314
8942,1014843,17843,43,2005,57,406
8947,1015075,18075,56,2005,9,226
8948,1015091,18091,76,2005,273,257
8954,1015364,18364,71,2005,363,275
8967,1016013,19013,82,2005,109,262
8977,1016480,19480,84,2005,80,308
8980,1016599,19599,69,2005,85,358
8995,1017202,20202,58,2005,16,346
9025,1018654,21654,32,2005,241,373
9027,1018901,21901,65,2005,16,220
9031,1019090,22090,80,2005,10,348
9036,1019207,22207,47,2005,323,269
9038,1019232,22232,80,2005,249,387
9041,1019485,22485,39,2005,373,315
9051,1020024,23024,49,2005,508,240
9058,1020154,23154,80,2005,256,322
9072,1020693,23693,70,2005,190,231
9090,1021481,24481,54,2005,145,301
9102,1022181,25181,76,2005,280,314
9108,1022431,25431,71,2005,154,347
9112,1022612,25612,39,2005,367,225
9116,1022899,25899,76,2005,472,305
9117,1023140,26140,5,2005,43,327
9118,1023166,26166,74,2005,570,273
9123,1023420,26420,64,2005,491,324
9133,1024120,27120,10,2005,133,340
9138,1024476,27476,43,2005,116,317
9150,1025277,28277,22,2005,357,354
9158,1025592,28592,57,2005,447,324
9169,1025850,28850,87,2005,126,389
9170,1025958,28958,52,2005,111,187
9173,1026059,29059,32,2005,372,278
9177,1026411,29411,51,2005,182,253
9187,1027166,30166,63,2005,476,396
9207,1028057,31057,83,2005,31,335
9228,1029147,32147,58,2005,87,290
9242,1000925,3925,62,2005,274,246
9244,1003020,6020,55,2005,346,385
9250,1011493,14493,67,2005,494,381
9262,1000606,3606,73,2005,487,224
9263,1000782,3782,61,2005,484,292
9277,1002447,5447,79,2005,576,201
9281,1002857,5857,44,2005,326,247
9300,1005793,8793,54,2005,9,336
9305,1006415,9415,65,2005,68,241
9308,1007631,10631,56,2005,464,330
9315,1008946,11946,2,2005,244,259
9318,1009501,12501,59,2005,549,241
9323,1010314,13314,87,2005,108,271
9324,1010319,13319,82,2005,6,395
9340,1013701,16701,78,2005,244,386
9347,1014567,17567,34,2005,152,277
9351,1016075,19075,42,2005,35,242
9371,1019930,22930,77,2005,510,354
9373,1020238,23238,53,2005,579,381
9386,1024058,27058,74,2005,437,243
9398,1025933,28933,85,2005,20,301
9408,1027495,30495,71,2005,292,233
9409,1027600,30600,57,2005,583,272
9424,1000201,3201,38,2005,236,278
9428,1000393,3393,25,2005,154,241
9440,1001074,4074,56,2005,201,392
9452,1001558,4558,65,2005,521,308
9465,1002323,5323,74,2005,243,323
9466,1002354,5354,65,2005,104,300
9481,1002708,5708,75,2005,544,284
9504,1003676,6676,70,2005,429,250
9512,1003974,6974,65,2005,6,208
9517,1004170,7170,58,2005,337,271
9526,1004676,7676,54,2005,297,263
9530,1004931,7931,40,2005,237,321
9535,1005183,8183,76,2005,461,353
9541,1005482,8482,70,2005,80,351
9572,1006761,9761,57,2005,597,345
9587,1007503,10503,49,2005,281,337
9589,1007547,10547,77,2005,318,269
9603,1008546,11546,66,2005,572,351
9625,1009815,12815,25,2005,191,323
9628,1009946,12946,16,2005,101,280
9645,1010733,13733,54,2005,349,362
9656,1011529,14529,86,2005,327,413
9667,1012189,15189,61,2005,80,422
9674,1012398,15398,67,2005,288,272
9677,1012535,15535,15,2005,25,356
9681,1012636,15636,10,2005,421,304
9690,1013038,16038,20,2005,335,283
9694,1013362,16362,43,2005,345,289
9702,1013702,16702,30,2005,376,318
9708,1013842,16842,51,2005,353,308
9711,1013960,16960,32,2005,95,287
9712,1014012,17012,82,2005,248,219
9723,1014291,17291,44,2005,32,312
9725,1014337,17337,61,2005,288,500
9726,1014376,17376,75,2005,427,232
9733,1014576,17576,68,2005,495,379
9748,1015312,18312,54,2005,506,288
9758,1015677,18677,41,2005,183,378
9779,1016590,19590,72,2005,598,369
9798,1017529,20529,55,2005,275,411
9801,1017647,20647,30,2005,185,357
9808,1017923,20923,18,2005,123,369
9828,1018672,21672,27,2005,171,289
9849,1019578,22578,14,2005,191,246
9854,1019705,22705,65,2005,455,320
9856,1019780,22780,52,2005,486,224
9864,1020112,23112,68,2005,513,285
9878,1020677,23677,79,2005,287,511
9891,1021362,24362,56,2005,139,301
9893,1021483,24483,33,2005,105,238
9905,1021880,24880,82,2005,146,272
9915,1022193,25193,25,2005,238,237
9919,1022394,25394,33,2005,23,217
9925,1022688,25688,3,2005,66,399
9927,1022732,25732,51,2005,242,287
9930,1022926,25926,87,2005,74,394
9934,1022987,25987,22,2005,307,293
9941,1023090,26090,42,2005,388,238
9975,1024505,27505,47,2005,294,251
9981,1025040,28040,54,2005,62,267
9988,1025286,28286,79,2005,501,368
10012,1026480,29480,52,2005,463,353
10017,1026700,29700,76,2005,249,319
10039,1028054,31054,49,2005,357,333
10045,1028541,31541,73,2005,151,287
10050,1028886,31886,65,2005,499,213
10052,1029119,32119,58,2005,497,329
10054,1029162,32162,15,2005,412,257
10065,1029570,32570,5,2005,197,305
10069,1029684,32684,45,2005,53,214
10071,1029769,32769,26,2005,326,295
10079,1005858,8858,51,2005,117,357
10112,1002765,5765,59,2005,434,374
10114,1003023,6023,61,2005,41,389
10118,1003379,6379,11,2005,62,261
10133,1006363,9363,83,2005,157,295
10137,1006917,9917,33,2005,137,399
10184,1014307,17307,55,2005,454,260
10191,1014911,17911,19,2005,75,293
10193,1015030,18030,77,2005,467,373
10200,1015722,18722,28,2005,241,208
10234,1021215,24215,6,2005,155,235
10244,1023241,26241,73,2005,495,318
10258,1026109,29109,59,2005,268,320
10261,1026410,29410,37,2005,319,336
10264,1027357,30357,25,2005,412,341
10271,1029114,32114,70,2005,40,411
10285,1000506,3506,78,2005,171,321
10293,1000856,3856,57,2005,196,241
10294,1000867,3867,13,2005,132,292
10298,1001232,4232,85,2005,62,274
10316,1002008,5008,74,2005,190,394
10333,1002898,5898,82,2005,415,313
10336,1002944,5944,72,2005,247,268
10355,1003699,6699,12,2005,197,278
10370,1004130,7130,66,2005,225,257
10384,1004787,7787,51,2005,581,263
10388,1004867,7867,71,2005,573,352
10389,1004896,7896,55,2005,383,210
10402,1005359,8359,62,2005,273,219
10407,1005715,8715,78,2005,528,291
10421,1006337,9337,35,2005,10,254
10428,1006552,9552,73,2005,512,338
10431,1006639,9639,50,2005,495,306
10434,1006736,9736,57,2005,388,303
10441,1007030,10030,54,2005,420,290
10444,1007132,10132,78,2005,537,320
10449,1007351,10351,19,2005,116,272
10460,1007849,10849,55,2005,456,424
10462,1008033,11033,58,2005,366,333
10470,1008410,11410,34,2005,281,315
10487,1009165,12165,44,2005,251,233
10493,1009290,12290,52,2005,256,351
10495,1009563,12563,57,2005,170,253
10512,1010462,13462,40,2005,31,293
10520,1011011,14011,51,2005,371,219
10530,1011440,14440,18,2005,301,398
10547,1012090,15090,28,2005,153,266
10549,1012231,15231,8,2005,358,271
10577,1013229,16229,79,2005,223,318
10580,1013272,16272,75,2005,272,429
10587,1013545,16545,85,2005,266,314
10589,1013760,16760,65,2005,533,318
10600,1014553,17553,45,2005,280,401
10620,1015667,18667,87,2005,198,245
10623,1015759,18759,53,2005,528,191
10629,1016121,19121,52,2005,593,320
10654,1017464,20464,48,2005,27,343
10665,1018229,21229,50,2005,10,222
10684,1019365,22365,79,2005,360,348
10686,1019505,22505,50,2005,497,277
10689,1019536,22536,41,2005,110,297
10695,1019864,22864,49,2005,440,233
10696,1019915,22915,45,2005,206,261
10713,1020610,23610,73,2005,501,326
10718,1020755,23755,82,2005,162,413
10724,1021027,24027,71,2005,599,231
10730,1021265,24265,37,2005,121,302
10744,1022207,25207,53,2005,234,266
10759,1022756,25756,70,2005,576,271
10763,1023063,26063,34,2005,360,242
10766,1023513,26513,29,2005,22,269
10780,1024096,27096,53,2005,67,359
10794,1024949,27949,87,2005,10,382
10797,1025101,28101,16,2005,332,202
10837,1027199,30199,47,2005,188,483
10839,1027289,30289,62,2005,198,309
10840,1027305,30305,51,2005,447,284
10858,1028116,31116,45,2005,318,315
10859,1028165,31165,86,2005,346,244
10860,1028259,31259,78,2005,176,388
10867,1028685,31685,53,2005,355,224
10873,1028977,31977,79,2005,266,321
10879,1029288,32288,10,2005,422,355
10894,1008041,11041,38,2005,176,235
10919,1002267,5267,71,2005,267,386
10936,1005916,8916,32,2005,146,252
10945,1007666,10666,44,2005,335,517
10956,1010251,13251,75,2005,430,274
10958,1010537,13537,64,2005,306,278
10963,1011149,14149,57,2005,90,234
10965,1011935,14935,40,2005,357,217
10970,1012774,15774,14,2005,280,330
10995,1017173,20173,41,2005,363,427
11022,1020045,23045,60,2005,132,261
11024,1020337,23337,58,2005,381,296
11044,1022865,25865,61,2005,544,300
11047,1023457,26457,38,2005,254,225
11048,1023492,26492,74,2005,15,369
11060,1025028,28028,70,2005,361,322
11073,1027394,30394,73,2005,183,342
11077,1028198,31198,79,2005,470,188
11089,1029820,32820,21,2005,252,337
11096,1000449,3449,78,2005,540,300
11102,1000633,3633,76,2005,258,312
11103,1000650,3650,33,2005,281,342
11104,1000684,3684,86,2005,295,381
11107,1000757,3757,46,2005,98,221
11116,1001126,4126,13,2005,293,314
11118,1001230,4230,76,2005,587,295
11149,1002380,5380,73,2005,488,228
11157,1002673,5673,66,2005,214,289
11160,1003041,6041,38,2005,125,230
11166,1003372,6372,80,2005,16,291
11168,1003427,6427,18,2005,348,191
11171,1003438,6438,76,2005,249,192
11205,1005261,8261,47,2005,72,271
11211,1005609,8609,82,2005,268,268
11217,1005904,8904,78,2005,598,290
11229,1006465,9465,70,2005,126,323
11247,1007459,10459,42,2005,355,339
11258,1008008,11008,51,2005,180,235
11277,1009024,12024,37,2005,233,290
11281,1009421,12421,76,2005,192,279
11315,1011094,14094,79,2005,126,348
11329,1011717,14717,72,2005,197,281
11331,1011740,14740,38,2005,13,402
11338,1012078,15078,75,2005,406,366
11345,1012201,15201,77,2005,357,324
11347,1012251,15251,78,2005,468,377
11349,1012319,15319,56,2005,556,311
11363,1013175,16175,67,2005,474,224
11377,1013758,16758,34,2005,394,313
11391,1014240,17240,56,2005,480,362
11393,1014249,17249,32,2005,19,204
11398,1014535,17535,53,2005,143,345
11402,1014786,17786,51,2005,283,291
11408,1015097,18097,43,2005,145,169
11413,1015351,18351,1,2005,201,408
11417,1015517,18517,78,2005,110,231
11418,1015537,18537,62,2005,161,389
11421,1015681,18681,50,2005,152,257
11427,1016138,19138,62,2005,575,346
